Program,Heap_Used_Bytes,Available_Memory_Bytes,Total_Memory_Bytes,Memory_Utilization_Percent,Timestamp_Cycles
malloc-large.ke,5820416,530698240,536928256,1.08,36584359646
malloc-large.ke,6127616,530391040,536928256,1.14,36584367101
malloc-large.ke,5890048,530628608,536928256,1.10,36584368950
malloc-large.ke,6127616,530391040,536928256,1.14,36584374958
malloc-large.ke,5844992,530673664,536928256,1.09,36584376689
malloc-large.ke,6131712,530386944,536928256,1.14,36584384230
malloc-large.ke,5902336,530616320,536928256,1.10,36584386975
malloc-large.ke,6287360,530231296,536928256,1.17,36584413112
malloc-large.ke,6103040,530415616,536928256,1.14,36584417716
malloc-large.ke,6418432,530100224,536928256,1.20,36595326103
malloc-large.ke,6037504,530481152,536928256,1.12,36595328827
malloc-large.ke,6275072,530243584,536928256,1.17,36595333669
malloc-large.ke,6037504,530481152,536928256,1.12,36595335406
malloc-large.ke,6381568,530137088,536928256,1.19,36595343118
malloc-large.ke,6094848,530423808,536928256,1.14,36595344855
malloc-large.ke,6385664,530132992,536928256,1.19,36595350619
malloc-large.ke,6008832,530509824,536928256,1.12,36595352399
malloc-large.ke,6303744,530214912,536928256,1.17,36595358449
malloc-large.ke,6148096,530370560,536928256,1.15,36595359918
malloc-large.ke,6336512,530182144,536928256,1.18,36595365531
malloc-large.ke,6008832,530509824,536928256,1.12,36595367378
malloc-large.ke,6475776,530042880,536928256,1.21,36595380023
malloc-large.ke,6168576,530350080,536928256,1.15,36595381829
malloc-large.ke,6623232,529895424,536928256,1.23,36595394300
malloc-large.ke,6332416,530186240,536928256,1.18,36595396272
malloc-large.ke,6840320,529678336,536928256,1.27,36607873740
malloc-large.ke,6410240,530108416,536928256,1.19,36607876941
malloc-large.ke,6688768,529829888,536928256,1.25,36607884906
malloc-large.ke,6447104,530071552,536928256,1.20,36607887109
malloc-large.ke,6643712,529874944,536928256,1.24,36607894080
malloc-large.ke,6258688,530259968,536928256,1.17,36607896324
malloc-large.ke,6717440,529801216,536928256,1.25,36607909250
malloc-large.ke,6262784,530255872,536928256,1.17,36607911776
malloc-large.ke,6623232,529895424,536928256,1.23,36607922538
malloc-large.ke,6217728,530300928,536928256,1.16,36607924904
malloc-large.ke,6709248,529809408,536928256,1.25,36607938484
malloc-large.ke,6520832,529997824,536928256,1.21,36607940796
malloc-large.ke,6660096,529858560,536928256,1.24,36607945454
malloc-large.ke,6291456,530227200,536928256,1.17,36607947621
malloc-large.ke,6803456,529715200,536928256,1.27,36607962358
malloc-large.ke,6459392,530059264,536928256,1.20,36607964619
malloc-large.ke,6619136,529899520,536928256,1.23,36619324097
malloc-large.ke,6459392,530059264,536928256,1.20,36619326696
malloc-large.ke,6885376,529633280,536928256,1.28,36619339639
malloc-large.ke,6418432,530100224,536928256,1.20,36619342443
malloc-large.ke,6643712,529874944,536928256,1.24,36619349059
malloc-large.ke,6365184,530153472,536928256,1.19,36619350926
malloc-large.ke,6651904,529866752,536928256,1.24,36619357621
malloc-large.ke,6438912,530079744,536928256,1.20,36619359538
malloc-large.ke,6623232,529895424,536928256,1.23,36619363935
malloc-large.ke,6426624,530092032,536928256,1.20,36619365756
malloc-large.ke,6803456,529715200,536928256,1.27,36619374945
malloc-large.ke,6516736,530001920,536928256,1.21,36619376954
malloc-large.ke,6668288,529850368,536928256,1.24,36619382748
malloc-large.ke,6291456,530227200,536928256,1.17,36619384956
malloc-large.ke,6438912,530079744,536928256,1.20,36619390600
malloc-large.ke,6250496,530268160,536928256,1.16,36619392298
malloc-large.ke,6713344,529805312,536928256,1.25,36636350610
malloc-large.ke,6352896,530165760,536928256,1.18,36636353720
malloc-large.ke,6512640,530006016,536928256,1.21,36636361264
malloc-large.ke,6213632,530305024,536928256,1.16,36636364422
malloc-large.ke,6492160,530026496,536928256,1.21,36636374691
malloc-large.ke,6066176,530452480,536928256,1.13,36636378419
malloc-large.ke,6303744,530214912,536928256,1.17,36636388656
malloc-large.ke,6164480,530354176,536928256,1.15,36636390741
malloc-large.ke,6303744,530214912,536928256,1.17,36636396006
malloc-large.ke,6066176,530452480,536928256,1.13,36636398850
malloc-large.ke,6397952,530120704,536928256,1.19,36636410905
malloc-large.ke,5906432,530612224,536928256,1.10,36636427468
malloc-large.ke,6209536,530309120,536928256,1.16,36636445597
malloc-large.ke,5750784,530767872,536928256,1.07,36636449472
malloc-large.ke,5992448,530526208,536928256,1.12,36636460567
malloc-large.ke,5808128,530710528,536928256,0.00,36636463778
malloc-large.ke,6246400,530272256,536928256,1.16,36658388246
malloc-large.ke,6107136,530411520,536928256,1.14,36658392883
malloc-large.ke,6455296,530063360,536928256,1.20,36658413871
malloc-large.ke,6160384,530358272,536928256,1.15,36658418677
malloc-large.ke,6672384,529846272,536928256,1.24,36658441128
malloc-large.ke,6393856,530124800,536928256,1.19,36658445141
malloc-large.ke,6901760,529616896,536928256,1.29,36658461892
malloc-large.ke,6615040,529903616,536928256,1.23,36658464721
malloc-large.ke,7020544,529498112,536928256,1.31,36658489929
malloc-large.ke,6688768,529829888,536928256,1.25,36658493861
malloc-large.ke,6840320,529678336,536928256,1.27,36658502737
malloc-large.ke,6598656,529920000,536928256,1.23,36658507211
malloc-large.ke,6864896,529653760,536928256,1.28,36658522904
malloc-large.ke,6352896,530165760,536928256,1.18,36658529340
malloc-large.ke,6524928,529993728,536928256,1.22,36658539587
malloc-large.ke,6258688,530259968,536928256,0.00,36658543122
malloc-large.ke,6467584,530051072,536928256,1.20,36691683368
malloc-large.ke,6283264,530235392,536928256,1.17,36691690607
malloc-large.ke,6533120,529985536,536928256,1.22,36691715267
malloc-large.ke,6283264,530235392,536928256,1.17,36691724993
malloc-large.ke,6520832,529997824,536928256,1.21,36691748853
malloc-large.ke,6082560,530436096,536928256,1.13,36691763048
malloc-large.ke,6496256,530022400,536928256,1.21,36691788123
malloc-large.ke,6344704,530173952,536928256,1.18,36691792463
malloc-large.ke,6520832,529997824,536928256,1.21,36691800610
malloc-large.ke,6008832,530509824,536928256,1.12,36691805731
malloc-large.ke,6311936,530206720,536928256,1.18,36691825239
malloc-large.ke,5898240,530620416,536928256,1.10,36691830611
malloc-large.ke,6307840,530210816,536928256,1.17,36691853188
malloc-large.ke,6004736,530513920,536928256,1.12,36691858870
malloc-large.ke,6152192,530366464,536928256,1.15,36691868038
malloc-large.ke,5849088,530669568,536928256,0.00,36691872849
malloc-large.ke,6225920,530292736,536928256,1.16,36720319172
malloc-large.ke,5718016,530800640,536928256,1.06,36720325115
malloc-large.ke,5967872,530550784,536928256,1.11,36720343414
malloc-large.ke,5795840,530722816,536928256,1.08,36720348168
malloc-large.ke,6279168,530239488,536928256,1.17,36720379832
malloc-large.ke,6103040,530415616,536928256,1.14,36720388904
malloc-large.ke,6479872,530038784,536928256,1.21,36720455403
malloc-large.ke,6074368,530444288,536928256,1.13,36720461835
malloc-large.ke,6434816,530083840,536928256,1.20,36720485564
malloc-large.ke,6086656,530432000,536928256,1.13,36720491412
malloc-large.ke,6533120,529985536,536928256,1.22,36720519411
malloc-large.ke,6373376,530145280,536928256,1.19,36720527490
malloc-large.ke,6656000,529862656,536928256,1.24,36720609213
malloc-large.ke,6447104,530071552,536928256,1.20,36720619389
malloc-large.ke,6639616,529879040,536928256,1.24,36720631006
malloc-large.ke,6131712,530386944,536928256,0.00,36720637027
malloc-large.ke,6533120,529985536,536928256,1.22,36742431968
malloc-large.ke,6070272,530448384,536928256,1.13,36742437753
malloc-large.ke,6553600,529965056,536928256,1.22,36742475371
malloc-large.ke,6361088,530157568,536928256,1.18,36742480477
malloc-large.ke,6713344,529805312,536928256,1.25,36742499710
malloc-large.ke,6463488,530055168,536928256,1.20,36742504473
malloc-large.ke,6676480,529842176,536928256,1.24,36742518386
malloc-large.ke,6299648,530219008,536928256,1.17,36742523303
malloc-large.ke,6750208,529768448,536928256,1.26,36742550310
malloc-large.ke,6348800,530169856,536928256,1.18,36742555400
malloc-large.ke,6828032,529690624,536928256,1.27,36742575303
malloc-large.ke,6348800,530169856,536928256,1.18,36742580906
malloc-large.ke,6574080,529944576,536928256,1.22,36742591971
malloc-large.ke,6164480,530354176,536928256,1.15,36742597031
malloc-large.ke,6340608,530178048,536928256,1.18,36742606210
malloc-large.ke,5857280,530661376,536928256,0.00,36742611302
malloc-large.ke,6225920,530292736,536928256,1.16,36757741202
malloc-large.ke,6078464,530440192,536928256,1.13,36757743063
malloc-large.ke,6483968,530034688,536928256,1.21,36757751394
malloc-large.ke,6107136,530411520,536928256,1.14,36757753433
malloc-large.ke,6598656,529920000,536928256,1.23,36757764611
malloc-large.ke,6373376,530145280,536928256,1.19,36757766399
malloc-large.ke,6881280,529637376,536928256,1.28,36757778015
malloc-large.ke,6529024,529989632,536928256,1.22,36757780066
malloc-large.ke,39936000,496582656,536928256,7.44,36758317958
malloc-large.ke,39452672,497065984,536928256,7.35,36758321441
malloc-large.ke,39809024,496709632,536928256,7.41,36758328634
malloc-large.ke,39403520,497115136,536928256,7.34,36758330927
malloc-large.ke,39575552,496943104,536928256,7.37,36758336056
malloc-large.ke,39424000,497094656,536928256,7.34,36758337632
malloc-large.ke,39817216,496701440,536928256,7.42,36758346370
malloc-large.ke,39579648,496939008,536928256,0.00,36758348134
malloc-large.ke,39751680,496766976,536928256,7.40,36769551001
malloc-large.ke,39604224,496914432,536928256,7.38,36769552706
malloc-large.ke,39800832,496717824,536928256,7.41,36769556689
malloc-large.ke,39309312,497209344,536928256,7.32,36769559527
malloc-large.ke,39669760,496848896,536928256,7.39,36769568566
malloc-large.ke,6262784,530255872,536928256,1.17,36769638033
malloc-large.ke,6598656,529920000,536928256,1.23,36769647294
malloc-large.ke,6283264,530235392,536928256,1.17,36769650137
malloc-large.ke,6569984,529948672,536928256,1.22,36769660189
malloc-large.ke,6209536,530309120,536928256,1.16,36769662406
malloc-large.ke,6516736,530001920,536928256,1.21,36769671834
malloc-large.ke,6340608,530178048,536928256,1.18,36769673636
malloc-large.ke,6746112,529772544,536928256,1.26,36769686893
malloc-large.ke,6574080,529944576,536928256,1.22,36769688727
malloc-large.ke,7028736,529489920,536928256,1.31,36769709089
malloc-large.ke,6516736,530001920,536928256,1.21,36779951531
malloc-large.ke,6893568,529625088,536928256,1.28,36779969964
malloc-large.ke,6696960,529821696,536928256,1.25,36779972702
malloc-large.ke,6840320,529678336,536928256,1.27,36779978975
malloc-large.ke,6389760,530128896,536928256,1.19,36779982455
malloc-large.ke,6586368,529932288,536928256,1.23,36779989546
malloc-large.ke,6361088,530157568,536928256,1.18,36779991392
malloc-large.ke,6737920,529780736,536928256,1.25,36780005195
malloc-large.ke,6344704,530173952,536928256,1.18,36780008444
malloc-large.ke,6774784,529743872,536928256,1.26,36780023567
malloc-large.ke,6369280,530149376,536928256,1.19,36780027283
malloc-large.ke,6692864,529825792,536928256,1.25,36780042518
malloc-large.ke,6238208,530280448,536928256,1.16,36780045588
malloc-large.ke,6537216,529981440,536928256,1.22,36780059603
malloc-large.ke,6107136,530411520,536928256,1.14,36780064041
malloc-large.ke,6361088,530157568,536928256,1.18,36780072033
malloc-large.ke,5984256,530534400,536928256,1.11,36790348570
malloc-large.ke,6328320,530190336,536928256,1.18,36790356946
malloc-large.ke,6045696,530472960,536928256,1.13,36790358688
malloc-large.ke,6266880,530251776,536928256,1.17,36790363825
malloc-large.ke,6070272,530448384,536928256,1.13,36790365527
malloc-large.ke,6410240,530108416,536928256,1.19,36790375747
malloc-large.ke,6189056,530329600,536928256,1.15,36790377336
malloc-large.ke,6647808,529870848,536928256,1.24,36790389622
malloc-large.ke,6270976,530247680,536928256,1.17,36790391831
malloc-large.ke,6615040,529903616,536928256,1.23,36790401908
malloc-large.ke,6246400,530272256,536928256,1.16,36790404672
malloc-large.ke,6533120,529985536,536928256,1.22,36790411278
malloc-large.ke,6176768,530341888,536928256,1.15,36790413179
malloc-large.ke,6508544,530010112,536928256,1.21,36790419624
malloc-large.ke,6209536,530309120,536928256,1.16,36790421458
malloc-large.ke,6344704,530173952,536928256,1.18,36790424601
malloc-large.ke,6000640,530518016,536928256,1.12,36800773720
malloc-large.ke,6361088,530157568,536928256,1.18,36800784654
malloc-large.ke,6123520,530395136,536928256,1.14,36800786468
malloc-large.ke,6344704,530173952,536928256,1.18,36800790871
malloc-large.ke,5885952,530632704,536928256,1.10,36800792821
malloc-large.ke,6168576,530350080,536928256,1.15,36800799538
malloc-large.ke,6025216,530493440,536928256,1.12,36800801320
malloc-large.ke,6348800,530169856,536928256,1.18,36800813303
malloc-large.ke,6012928,530505728,536928256,1.12,36800816271
malloc-large.ke,6389760,530128896,536928256,1.19,36800832632
malloc-large.ke,6217728,530300928,536928256,1.16,36800835388
malloc-large.ke,6512640,530006016,536928256,1.21,36800842927
malloc-large.ke,6135808,530382848,536928256,1.14,36800844961
malloc-large.ke,6471680,530046976,536928256,1.21,36800855014
malloc-large.ke,6164480,530354176,536928256,1.15,36800856818
malloc-large.ke,6328320,530190336,536928256,1.18,36800861880
malloc-large.ke,6041600,530477056,536928256,1.13,36812266225
malloc-large.ke,6447104,530071552,536928256,1.20,36812278993
malloc-large.ke,6193152,530325504,536928256,1.15,36812281657
malloc-large.ke,6541312,529977344,536928256,1.22,36812291819
malloc-large.ke,6320128,530198528,536928256,1.18,36812293811
malloc-large.ke,6504448,530014208,536928256,1.21,36812298482
malloc-large.ke,6168576,530350080,536928256,1.15,36812300403
malloc-large.ke,6627328,529891328,536928256,1.23,36812313638
malloc-large.ke,6283264,530235392,536928256,1.17,36812315586
malloc-large.ke,6672384,529846272,536928256,1.24,36812324248
malloc-large.ke,6164480,530354176,536928256,1.15,36812326499
malloc-large.ke,6602752,529915904,536928256,1.23,36812336729
malloc-large.ke,6254592,530264064,536928256,1.16,36812338890
malloc-large.ke,6623232,529895424,536928256,1.23,36812349273
malloc-large.ke,6299648,530219008,536928256,1.17,36812351183
malloc-large.ke,6524928,529993728,536928256,0.00,36812356980
malloc-large.ke,6135808,530382848,536928256,1.14,36823768174
malloc-large.ke,6537216,529981440,536928256,1.22,36823782466
malloc-large.ke,6131712,530386944,536928256,1.14,36823785399
malloc-large.ke,6336512,530182144,536928256,1.18,36823790804
malloc-large.ke,6049792,530468864,536928256,1.13,36823792793
malloc-large.ke,6303744,530214912,536928256,1.17,36823802422
malloc-large.ke,5865472,530653184,536928256,1.09,36823807274
malloc-large.ke,6348800,530169856,536928256,1.18,36823821343
malloc-large.ke,6094848,530423808,536928256,1.14,36823823631
malloc-large.ke,6406144,530112512,536928256,1.19,36823833152
malloc-large.ke,6045696,530472960,536928256,1.13,36823835509
malloc-large.ke,6332416,530186240,536928256,1.18,36823845197
malloc-large.ke,6037504,530481152,536928256,1.12,36823847425
malloc-large.ke,6197248,530321408,536928256,1.15,36823852068
malloc-large.ke,5984256,530534400,536928256,1.11,36823853947
malloc-large.ke,6307840,530210816,536928256,0.00,36823862782
malloc-large.ke,5861376,530657280,536928256,1.09,36837262768
malloc-large.ke,6348800,530169856,536928256,1.18,36837275156
malloc-large.ke,6164480,530354176,536928256,1.15,36837277395
malloc-large.ke,6459392,530059264,536928256,1.20,36837285936
malloc-large.ke,6254592,530264064,536928256,1.16,36837287681
malloc-large.ke,6705152,529813504,536928256,1.25,36837299235
malloc-large.ke,6410240,530108416,536928256,1.19,36837301094
malloc-large.ke,6631424,529887232,536928256,1.24,36837305494
malloc-large.ke,6307840,530210816,536928256,1.17,36837307218
malloc-large.ke,6631424,529887232,536928256,1.24,36837316457
malloc-large.ke,6496256,530022400,536928256,1.21,36837317961
malloc-large.ke,6701056,529817600,536928256,1.25,36837324576
malloc-large.ke,6496256,530022400,536928256,1.21,36837326572
malloc-large.ke,6742016,529776640,536928256,1.26,36837331594
malloc-large.ke,6520832,529997824,536928256,1.21,36837333244
malloc-large.ke,6815744,529702912,536928256,0.00,36837339442
malloc-large.ke,6529024,529989632,536928256,1.22,36847631297
malloc-large.ke,6971392,529547264,536928256,1.30,36847648711
malloc-large.ke,6569984,529948672,536928256,1.22,36847651860
malloc-large.ke,6840320,529678336,536928256,1.27,36847660573
malloc-large.ke,6594560,529924096,536928256,1.23,36847662818
